date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
12:31:33	369/369	---M--	404	error ('Not%20Found')	text/html	date:Thu,%2013%20Jul%202017%2007:01:33%20GMT	http://demo.thedevelovers.com/dashboard/kingadmin-v1.6.2/assets/images/gritter.png	C:/Users/ahalya/Desktop/test/kingadmin/demo.thedevelovers.com/dashboard/kingadmin-v1.6.2/assets/images/gritter.png	(from http://demo.thedevelovers.com/dashboard/kingadmin-v1.6.2/assets/css/main.css)
12:31:33	375/375	---M--	404	error ('Not%20Found')	text/html	date:Thu,%2013%20Jul%202017%2007:01:34%20GMT	http://demo.thedevelovers.com/dashboard/kingadmin-v1.6.2/assets/images/gritter-light.png	C:/Users/ahalya/Desktop/test/kingadmin/demo.thedevelovers.com/dashboard/kingadmin-v1.6.2/assets/images/gritter-light.png	(from http://demo.thedevelovers.com/dashboard/kingadmin-v1.6.2/assets/css/main.css)
12:31:34	371/371	---M--	404	error ('Not%20Found')	text/html	date:Thu,%2013%20Jul%202017%2007:01:34%20GMT	http://demo.thedevelovers.com/dashboard/kingadmin-v1.6.2/assets/images/spritemap.png	C:/Users/ahalya/Desktop/test/kingadmin/demo.thedevelovers.com/dashboard/kingadmin-v1.6.2/assets/images/spritemap.png	(from http://demo.thedevelovers.com/dashboard/kingadmin-v1.6.2/assets/css/main.css)
12:31:34	374/374	---M--	404	error ('Not%20Found')	text/html	date:Thu,%2013%20Jul%202017%2007:01:34%20GMT	http://demo.thedevelovers.com/dashboard/kingadmin-v1.6.2/assets/images/spritemap@2x.png	C:/Users/ahalya/Desktop/test/kingadmin/demo.thedevelovers.com/dashboard/kingadmin-v1.6.2/assets/images/spritemap@2x.png	(from http://demo.thedevelovers.com/dashboard/kingadmin-v1.6.2/assets/css/main.css)
12:31:34	152796/152796	---M--	200	added ('OK')	application/x-font-ttf	etag:%223dc03a9-254dc-532b1edeebe80%22	http://demo.thedevelovers.com/dashboard/kingadmin-v1.6.2/assets/fonts/fontawesome-webfont.ttf?v=4.6.3	C:/Users/ahalya/Desktop/test/kingadmin/demo.thedevelovers.com/dashboard/kingadmin-v1.6.2/assets/fonts/fontawesome-webfont5b62.ttf	(from http://demo.thedevelovers.com/dashboard/kingadmin-v1.6.2/assets/css/font-awesome.min.css)
12:31:35	5293/5293	---M--	200	added ('OK')	image/gif	etag:%223dc09de-14ad-52851f94405c0%22	http://demo.thedevelovers.com/dashboard/kingadmin-v1.6.2/assets/img/loading.gif	C:/Users/ahalya/Desktop/test/kingadmin/demo.thedevelovers.com/dashboard/kingadmin-v1.6.2/assets/img/loading.gif	(from http://demo.thedevelovers.com/dashboard/kingadmin-v1.6.2/assets/css/main.css)
12:31:35	509/509	---M--	200	added ('OK')	image/png	etag:%223dc09b6-1fd-4ea58ad475f00%22	http://demo.thedevelovers.com/dashboard/kingadmin-v1.6.2/assets/img/clear.png	C:/Users/ahalya/Desktop/test/kingadmin/demo.thedevelovers.com/dashboard/kingadmin-v1.6.2/assets/img/clear.png	(from http://demo.thedevelovers.com/dashboard/kingadmin-v1.6.2/assets/css/main.css)
12:31:35	366/366	---M--	404	error ('Not%20Found')	text/html	date:Thu,%2013%20Jul%202017%2007:01:36%20GMT	http://demo.thedevelovers.com/dashboard/kingadmin-v1.6.2/assets/css/select2.png	C:/Users/ahalya/Desktop/test/kingadmin/demo.thedevelovers.com/dashboard/kingadmin-v1.6.2/assets/css/select2.png	(from http://demo.thedevelovers.com/dashboard/kingadmin-v1.6.2/assets/css/main.css)
12:31:35	374/374	---M--	404	error ('Not%20Found')	text/html	date:Thu,%2013%20Jul%202017%2007:01:36%20GMT	http://demo.thedevelovers.com/dashboard/kingadmin-v1.6.2/assets/css/select2-spinner.gif	C:/Users/ahalya/Desktop/test/kingadmin/demo.thedevelovers.com/dashboard/kingadmin-v1.6.2/assets/css/select2-spinner.gif	(from http://demo.thedevelovers.com/dashboard/kingadmin-v1.6.2/assets/css/main.css)
12:31:36	368/368	---M--	404	error ('Not%20Found')	text/html	date:Thu,%2013%20Jul%202017%2007:01:36%20GMT	http://demo.thedevelovers.com/dashboard/kingadmin-v1.6.2/assets/css/select2x2.png	C:/Users/ahalya/Desktop/test/kingadmin/demo.thedevelovers.com/dashboard/kingadmin-v1.6.2/assets/css/select2x2.png	(from http://demo.thedevelovers.com/dashboard/kingadmin-v1.6.2/assets/css/main.css)
12:31:36	371/371	---M--	404	error ('Not%20Found')	text/html	date:Thu,%2013%20Jul%202017%2007:01:37%20GMT	http://demo.thedevelovers.com/dashboard/kingadmin-v1.6.2/assets/images/sort_both.png	C:/Users/ahalya/Desktop/test/kingadmin/demo.thedevelovers.com/dashboard/kingadmin-v1.6.2/assets/images/sort_both.png	(from http://demo.thedevelovers.com/dashboard/kingadmin-v1.6.2/assets/css/main.css)
12:31:36	370/370	---M--	404	error ('Not%20Found')	text/html	date:Thu,%2013%20Jul%202017%2007:01:37%20GMT	http://demo.thedevelovers.com/dashboard/kingadmin-v1.6.2/assets/images/sort_asc.png	C:/Users/ahalya/Desktop/test/kingadmin/demo.thedevelovers.com/dashboard/kingadmin-v1.6.2/assets/images/sort_asc.png	(from http://demo.thedevelovers.com/dashboard/kingadmin-v1.6.2/assets/css/main.css)
12:31:37	371/371	---M--	404	error ('Not%20Found')	text/html	date:Thu,%2013%20Jul%202017%2007:01:37%20GMT	http://demo.thedevelovers.com/dashboard/kingadmin-v1.6.2/assets/images/sort_desc.png	C:/Users/ahalya/Desktop/test/kingadmin/demo.thedevelovers.com/dashboard/kingadmin-v1.6.2/assets/images/sort_desc.png	(from http://demo.thedevelovers.com/dashboard/kingadmin-v1.6.2/assets/css/main.css)
12:31:37	379/379	---M--	404	error ('Not%20Found')	text/html	date:Thu,%2013%20Jul%202017%2007:01:37%20GMT	http://demo.thedevelovers.com/dashboard/kingadmin-v1.6.2/assets/images/sort_asc_disabled.png	C:/Users/ahalya/Desktop/test/kingadmin/demo.thedevelovers.com/dashboard/kingadmin-v1.6.2/assets/images/sort_asc_disabled.png	(from http://demo.thedevelovers.com/dashboard/kingadmin-v1.6.2/assets/css/main.css)
12:31:37	380/380	---M--	404	error ('Not%20Found')	text/html	date:Thu,%2013%20Jul%202017%2007:01:38%20GMT	http://demo.thedevelovers.com/dashboard/kingadmin-v1.6.2/assets/images/sort_desc_disabled.png	C:/Users/ahalya/Desktop/test/kingadmin/demo.thedevelovers.com/dashboard/kingadmin-v1.6.2/assets/images/sort_desc_disabled.png	(from http://demo.thedevelovers.com/dashboard/kingadmin-v1.6.2/assets/css/main.css)
12:31:38	372/372	---M--	404	error ('Not%20Found')	text/html	date:Thu,%2013%20Jul%202017%2007:01:38%20GMT	http://demo.thedevelovers.com/dashboard/kingadmin-v1.6.2/assets/images/collection.png	C:/Users/ahalya/Desktop/test/kingadmin/demo.thedevelovers.com/dashboard/kingadmin-v1.6.2/assets/images/collection.png	(from http://demo.thedevelovers.com/dashboard/kingadmin-v1.6.2/assets/css/main.css)
12:31:38	378/378	---M--	404	error ('Not%20Found')	text/html	date:Thu,%2013%20Jul%202017%2007:01:38%20GMT	http://demo.thedevelovers.com/dashboard/kingadmin-v1.6.2/assets/images/collection_hover.png	C:/Users/ahalya/Desktop/test/kingadmin/demo.thedevelovers.com/dashboard/kingadmin-v1.6.2/assets/images/collection_hover.png	(from http://demo.thedevelovers.com/dashboard/kingadmin-v1.6.2/assets/css/main.css)
12:31:38	372/372	---M--	404	error ('Not%20Found')	text/html	date:Thu,%2013%20Jul%202017%2007:01:39%20GMT	http://demo.thedevelovers.com/dashboard/kingadmin-v1.6.2/assets/images/background.png	C:/Users/ahalya/Desktop/test/kingadmin/demo.thedevelovers.com/dashboard/kingadmin-v1.6.2/assets/images/background.png	(from http://demo.thedevelovers.com/dashboard/kingadmin-v1.6.2/assets/css/main.css)
12:31:39	3121/3121	---M--	200	added ('OK')	image/png	etag:%223dc0ab0-c31-50bdf04d16e80%22	http://demo.thedevelovers.com/dashboard/kingadmin-v1.6.2/assets/js/plugins/tree/themes/default/32px.png	C:/Users/ahalya/Desktop/test/kingadmin/demo.thedevelovers.com/dashboard/kingadmin-v1.6.2/assets/js/plugins/tree/themes/default/32px.png	(from http://demo.thedevelovers.com/dashboard/kingadmin-v1.6.2/assets/css/main.css)
12:31:39	1720/1720	---M--	200	added ('OK')	image/gif	etag:%223dc0ab2-6b8-50bdf04d16e80%22	http://demo.thedevelovers.com/dashboard/kingadmin-v1.6.2/assets/js/plugins/tree/themes/default/throbber.gif	C:/Users/ahalya/Desktop/test/kingadmin/demo.thedevelovers.com/dashboard/kingadmin-v1.6.2/assets/js/plugins/tree/themes/default/throbber.gif	(from http://demo.thedevelovers.com/dashboard/kingadmin-v1.6.2/assets/css/main.css)
12:31:39	1880/1880	---M--	200	added ('OK')	image/png	etag:%223dc0ab1-758-50bdf04d16e80%22	http://demo.thedevelovers.com/dashboard/kingadmin-v1.6.2/assets/js/plugins/tree/themes/default/40px.png	C:/Users/ahalya/Desktop/test/kingadmin/demo.thedevelovers.com/dashboard/kingadmin-v1.6.2/assets/js/plugins/tree/themes/default/40px.png	(from http://demo.thedevelovers.com/dashboard/kingadmin-v1.6.2/assets/css/main.css)
12:31:40	27402/27402	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%223dc0432-6b0a-4ea467deae900%22	http://demo.thedevelovers.com/dashboard/kingadmin-v1.6.2/assets/fonts/lato-lig-webfont.eot	C:/Users/ahalya/Desktop/test/kingadmin/demo.thedevelovers.com/dashboard/kingadmin-v1.6.2/assets/fonts/lato-lig-webfont.eot	(from http://demo.thedevelovers.com/dashboard/kingadmin-v1.6.2/assets/css/main.css)
12:31:43	237302/237302	---M--	200	added ('OK')	image/svg+xml	etag:%223dc0433-39ef6-4ea467deae900%22	http://demo.thedevelovers.com/dashboard/kingadmin-v1.6.2/assets/fonts/lato-lig-webfont.svg	C:/Users/ahalya/Desktop/test/kingadmin/demo.thedevelovers.com/dashboard/kingadmin-v1.6.2/assets/fonts/lato-lig-webfont.svg	(from http://demo.thedevelovers.com/dashboard/kingadmin-v1.6.2/assets/css/main.css)
12:31:47	31000/31000	---M--	200	added ('OK')	application/x-font-woff	etag:%223dc045b-7918-4ea467deae900%22	http://demo.thedevelovers.com/dashboard/kingadmin-v1.6.2/assets/fonts/lato-lig-webfont.woff	C:/Users/ahalya/Desktop/test/kingadmin/demo.thedevelovers.com/dashboard/kingadmin-v1.6.2/assets/fonts/lato-lig-webfont.woff	(from http://demo.thedevelovers.com/dashboard/kingadmin-v1.6.2/assets/css/main.css)
12:31:47	27402/27402	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%223dc0432-6b0a-4ea467deae900%22	http://demo.thedevelovers.com/dashboard/kingadmin-v1.6.2/assets/fonts/lato-lig-webfont.eot?	C:/Users/ahalya/Desktop/test/kingadmin/demo.thedevelovers.com/dashboard/kingadmin-v1.6.2/assets/fonts/lato-lig-webfontd41d.eot	(from http://demo.thedevelovers.com/dashboard/kingadmin-v1.6.2/assets/css/main.css)
12:31:48	28215/28215	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%223dc0463-6e37-4ec91b03c5680%22	http://demo.thedevelovers.com/dashboard/kingadmin-v1.6.2/assets/fonts/lato-reg-webfont.eot	C:/Users/ahalya/Desktop/test/kingadmin/demo.thedevelovers.com/dashboard/kingadmin-v1.6.2/assets/fonts/lato-reg-webfont.eot	(from http://demo.thedevelovers.com/dashboard/kingadmin-v1.6.2/assets/css/main.css)
12:31:51	56648/56648	---M--	200	added ('OK')	application/x-font-ttf	etag:%223dc0457-dd48-4ea467deae900%22	http://demo.thedevelovers.com/dashboard/kingadmin-v1.6.2/assets/fonts/lato-lig-webfont.ttf	C:/Users/ahalya/Desktop/test/kingadmin/demo.thedevelovers.com/dashboard/kingadmin-v1.6.2/assets/fonts/lato-lig-webfont.ttf	(from http://demo.thedevelovers.com/dashboard/kingadmin-v1.6.2/assets/css/main.css)
12:31:52	28215/28215	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%223dc0463-6e37-4ec91b03c5680%22	http://demo.thedevelovers.com/dashboard/kingadmin-v1.6.2/assets/fonts/lato-reg-webfont.eot?	C:/Users/ahalya/Desktop/test/kingadmin/demo.thedevelovers.com/dashboard/kingadmin-v1.6.2/assets/fonts/lato-reg-webfontd41d.eot	(from http://demo.thedevelovers.com/dashboard/kingadmin-v1.6.2/assets/css/main.css)
12:31:54	238198/238198	---M--	200	added ('OK')	image/svg+xml	etag:%223dc0469-3a276-4ec91b03c5680%22	http://demo.thedevelovers.com/dashboard/kingadmin-v1.6.2/assets/fonts/lato-reg-webfont.svg	C:/Users/ahalya/Desktop/test/kingadmin/demo.thedevelovers.com/dashboard/kingadmin-v1.6.2/assets/fonts/lato-reg-webfont.svg	(from http://demo.thedevelovers.com/dashboard/kingadmin-v1.6.2/assets/css/main.css)
12:31:56	31796/31796	---M--	200	added ('OK')	application/x-font-woff	etag:%223dc06ea-7c34-4ec91b03c5680%22	http://demo.thedevelovers.com/dashboard/kingadmin-v1.6.2/assets/fonts/lato-reg-webfont.woff	C:/Users/ahalya/Desktop/test/kingadmin/demo.thedevelovers.com/dashboard/kingadmin-v1.6.2/assets/fonts/lato-reg-webfont.woff	(from http://demo.thedevelovers.com/dashboard/kingadmin-v1.6.2/assets/css/main.css)
12:31:59	28810/28810	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%223dc0422-708a-4eafd521b7800%22	http://demo.thedevelovers.com/dashboard/kingadmin-v1.6.2/assets/fonts/lato-bol-webfont.eot	C:/Users/ahalya/Desktop/test/kingadmin/demo.thedevelovers.com/dashboard/kingadmin-v1.6.2/assets/fonts/lato-bol-webfont.eot	(from http://demo.thedevelovers.com/dashboard/kingadmin-v1.6.2/assets/css/main.css)
12:31:59	57484/57484	---M--	200	added ('OK')	application/x-font-ttf	etag:%223dc0477-e08c-4ec91b03c5680%22	http://demo.thedevelovers.com/dashboard/kingadmin-v1.6.2/assets/fonts/lato-reg-webfont.ttf	C:/Users/ahalya/Desktop/test/kingadmin/demo.thedevelovers.com/dashboard/kingadmin-v1.6.2/assets/fonts/lato-reg-webfont.ttf	(from http://demo.thedevelovers.com/dashboard/kingadmin-v1.6.2/assets/css/main.css)
12:32:02	32376/32376	---M--	200	added ('OK')	application/x-font-woff	etag:%223dc042c-7e78-4eafd521b7800%22	http://demo.thedevelovers.com/dashboard/kingadmin-v1.6.2/assets/fonts/lato-bol-webfont.woff	C:/Users/ahalya/Desktop/test/kingadmin/demo.thedevelovers.com/dashboard/kingadmin-v1.6.2/assets/fonts/lato-bol-webfont.woff	(from http://demo.thedevelovers.com/dashboard/kingadmin-v1.6.2/assets/css/main.css)
12:32:02	250936/250936	---M--	200	added ('OK')	image/svg+xml	etag:%223dc0424-3d438-4eafd521b7800%22	http://demo.thedevelovers.com/dashboard/kingadmin-v1.6.2/assets/fonts/lato-bol-webfont.svg	C:/Users/ahalya/Desktop/test/kingadmin/demo.thedevelovers.com/dashboard/kingadmin-v1.6.2/assets/fonts/lato-bol-webfont.svg	(from http://demo.thedevelovers.com/dashboard/kingadmin-v1.6.2/assets/css/main.css)
12:32:02	28810/28810	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%223dc0422-708a-4eafd521b7800%22	http://demo.thedevelovers.com/dashboard/kingadmin-v1.6.2/assets/fonts/lato-bol-webfont.eot?	C:/Users/ahalya/Desktop/test/kingadmin/demo.thedevelovers.com/dashboard/kingadmin-v1.6.2/assets/fonts/lato-bol-webfontd41d.eot	(from http://demo.thedevelovers.com/dashboard/kingadmin-v1.6.2/assets/css/main.css)
12:32:03	368/368	---M--	404	error ('Not%20Found')	text/html	date:Thu,%2013%20Jul%202017%2007:02:03%20GMT	http://demo.thedevelovers.com/dashboard/kingadmin-v1.6.2/assets/css/ie-spacer.gif	C:/Users/ahalya/Desktop/test/kingadmin/demo.thedevelovers.com/dashboard/kingadmin-v1.6.2/assets/css/ie-spacer.gif	(from http://demo.thedevelovers.com/dashboard/kingadmin-v1.6.2/assets/css/main.css)
12:32:03	366/366	---M--	404	error ('Not%20Found')	text/html	date:Thu,%2013%20Jul%202017%2007:02:04%20GMT	http://demo.thedevelovers.com/dashboard/kingadmin-v1.6.2/assets/css/gritter.png	C:/Users/ahalya/Desktop/test/kingadmin/demo.thedevelovers.com/dashboard/kingadmin-v1.6.2/assets/css/gritter.png	(from http://demo.thedevelovers.com/dashboard/kingadmin-v1.6.2/assets/css/main.css)
12:32:03	374/374	---M--	404	error ('Not%20Found')	text/html	date:Thu,%2013%20Jul%202017%2007:02:04%20GMT	http://demo.thedevelovers.com/dashboard/kingadmin-v1.6.2/assets/css/diagonal-stripe.png	C:/Users/ahalya/Desktop/test/kingadmin/demo.thedevelovers.com/dashboard/kingadmin-v1.6.2/assets/css/diagonal-stripe.png	(from http://demo.thedevelovers.com/dashboard/kingadmin-v1.6.2/assets/css/main.css)
12:32:04	58300/58300	---M--	200	added ('OK')	application/x-font-ttf	etag:%223dc042a-e3bc-4eafd521b7800%22	http://demo.thedevelovers.com/dashboard/kingadmin-v1.6.2/assets/fonts/lato-bol-webfont.ttf	C:/Users/ahalya/Desktop/test/kingadmin/demo.thedevelovers.com/dashboard/kingadmin-v1.6.2/assets/fonts/lato-bol-webfont.ttf	(from http://demo.thedevelovers.com/dashboard/kingadmin-v1.6.2/assets/css/main.css)
12:32:04	1852/1852	---M--	200	added ('OK')	image/png	etag:%223dc0ad6-73c-4f5b00ca48380%22	http://demo.thedevelovers.com/dashboard/kingadmin-v1.6.2/demo-style-switcher/assets/img/cog.png	C:/Users/ahalya/Desktop/test/kingadmin/demo.thedevelovers.com/dashboard/kingadmin-v1.6.2/demo-style-switcher/assets/img/cog.png	(from http://demo.thedevelovers.com/dashboard/kingadmin-v1.6.2/demo-style-switcher/assets/css/style-switcher.css)
12:32:07	11979/11979	---M--	200	added ('OK')	application/javascript	etag:%223dc0a0e-2ecb-53c6e1ff87900%22	http://demo.thedevelovers.com/dashboard/kingadmin-v1.6.2/assets/js/king-components-transparent.js	C:/Users/ahalya/Desktop/test/kingadmin/demo.thedevelovers.com/dashboard/kingadmin-v1.6.2/assets/js/king-components-transparent.js	(from http://demo.thedevelovers.com/dashboard/kingadmin-v1.6.2/index-transparent.html)
12:32:09	32663/32663	---M--	200	added ('OK')	application/javascript	etag:%223dc0a08-7f97-53c6e289cff40%22	http://demo.thedevelovers.com/dashboard/kingadmin-v1.6.2/assets/js/king-chart-stat-transparent.js	C:/Users/ahalya/Desktop/test/kingadmin/demo.thedevelovers.com/dashboard/kingadmin-v1.6.2/assets/js/king-chart-stat-transparent.js	(from http://demo.thedevelovers.com/dashboard/kingadmin-v1.6.2/index-transparent.html)
12:32:10	2305/2305	---M--	200	added ('OK')	application/javascript	etag:%223dc0a32-901-50011459e4e80%22	http://demo.thedevelovers.com/dashboard/kingadmin-v1.6.2/assets/js/plugins/bootstrap-progressbar/bootstrap-progressbar.min.js	C:/Users/ahalya/Desktop/test/kingadmin/demo.thedevelovers.com/dashboard/kingadmin-v1.6.2/assets/js/plugins/bootstrap-progressbar/bootstrap-progressbar.min.js	(from http://demo.thedevelovers.com/dashboard/kingadmin-v1.6.2/index-dashboard-v3.html)
12:32:11	30792/30792	---M--	200	added ('OK')	image/png	etag:%223dc09e6-7848-4ed4035f85680%22	http://demo.thedevelovers.com/dashboard/kingadmin-v1.6.2/assets/img/profile-avatar.png	C:/Users/ahalya/Desktop/test/kingadmin/demo.thedevelovers.com/dashboard/kingadmin-v1.6.2/assets/img/profile-avatar.png	(from http://demo.thedevelovers.com/dashboard/kingadmin-v1.6.2/index-dashboard-v2.html)
12:32:11	3568/3568	---M--	200	added ('OK')	application/javascript	etag:%223dc0a74-df0-4ec348bdfd800%22	http://demo.thedevelovers.com/dashboard/kingadmin-v1.6.2/assets/js/plugins/jquery-maskedinput/jquery.masked-input.min.js	C:/Users/ahalya/Desktop/test/kingadmin/demo.thedevelovers.com/dashboard/kingadmin-v1.6.2/assets/js/plugins/jquery-maskedinput/jquery.masked-input.min.js	(from http://demo.thedevelovers.com/dashboard/kingadmin-v1.6.2/index-dashboard-v3.html)
12:32:13	83211/83211	---M--	200	added ('OK')	image/png	etag:%223dc0ad5-1450b-527bc25f98e00%22	http://demo.thedevelovers.com/dashboard/kingadmin-v1.6.2/demo-style-switcher/assets/img/black-linen.png?	C:/Users/ahalya/Desktop/test/kingadmin/demo.thedevelovers.com/dashboard/kingadmin-v1.6.2/demo-style-switcher/assets/img/black-linend41d.png	(from http://demo.thedevelovers.com/dashboard/kingadmin-v1.6.2/demo-style-switcher/assets/css/style-switcher.css)
12:32:14	18054/18054	---M--	200	added ('OK')	application/javascript	etag:%223dc0a87-4686-4eae59733b000%22	http://demo.thedevelovers.com/dashboard/kingadmin-v1.6.2/assets/js/plugins/moment/moment.min.js	C:/Users/ahalya/Desktop/test/kingadmin/demo.thedevelovers.com/dashboard/kingadmin-v1.6.2/assets/js/plugins/moment/moment.min.js	(from http://demo.thedevelovers.com/dashboard/kingadmin-v1.6.2/index-dashboard-v3.html)
12:32:24	75909/75909	---M--	200	added ('OK')	application/javascript	etag:%223dc0a26-12885-4ea58ad475f00%22	http://demo.thedevelovers.com/dashboard/kingadmin-v1.6.2/assets/js/plugins/bootstrap-editable/bootstrap-editable.min.js	C:/Users/ahalya/Desktop/test/kingadmin/demo.thedevelovers.com/dashboard/kingadmin-v1.6.2/assets/js/plugins/bootstrap-editable/bootstrap-editable.min.js	(from http://demo.thedevelovers.com/dashboard/kingadmin-v1.6.2/index-dashboard-v3.html)
12:32:25	65628/65628	---M--	200	added ('OK')	image/jpeg	etag:%223dc09e2-1005c-537f3558651c0%22	http://demo.thedevelovers.com/dashboard/kingadmin-v1.6.2/assets/img/market-news2.jpg	C:/Users/ahalya/Desktop/test/kingadmin/demo.thedevelovers.com/dashboard/kingadmin-v1.6.2/assets/img/market-news2.jpg	(from http://demo.thedevelovers.com/dashboard/kingadmin-v1.6.2/index-dashboard-v4.html)
12:32:25	71839/71839	---M--	200	added ('OK')	image/jpeg	etag:%223dc09e1-1189f-537f31e17a540%22	http://demo.thedevelovers.com/dashboard/kingadmin-v1.6.2/assets/img/market-news.jpg	C:/Users/ahalya/Desktop/test/kingadmin/demo.thedevelovers.com/dashboard/kingadmin-v1.6.2/assets/img/market-news.jpg	(from http://demo.thedevelovers.com/dashboard/kingadmin-v1.6.2/index-dashboard-v4.html)
12:32:29	33486/33486	---M--	200	added ('OK')	image/jpeg	etag:%223dc09e4-82ce-537f3573190c0%22	http://demo.thedevelovers.com/dashboard/kingadmin-v1.6.2/assets/img/market-news3.jpg	C:/Users/ahalya/Desktop/test/kingadmin/demo.thedevelovers.com/dashboard/kingadmin-v1.6.2/assets/img/market-news3.jpg	(from http://demo.thedevelovers.com/dashboard/kingadmin-v1.6.2/index-dashboard-v4.html)
12:32:35	63789/63789	---M--	200	added ('OK')	image/png	etag:%223dc09b9-f92d-537f4f37a9c00%22	http://demo.thedevelovers.com/dashboard/kingadmin-v1.6.2/assets/img/dashboard-fixed-sidebar.png	C:/Users/ahalya/Desktop/test/kingadmin/demo.thedevelovers.com/dashboard/kingadmin-v1.6.2/assets/img/dashboard-fixed-sidebar.png	(from http://demo.thedevelovers.com/dashboard/kingadmin-v1.6.2/nav-default-fixed.html)
12:32:36	63721/63721	---M--	200	added ('OK')	image/png	etag:%223dc09be-f8e9-537f9a7135640%22	http://demo.thedevelovers.com/dashboard/kingadmin-v1.6.2/assets/img/dashboard-normal-sidebar.png	C:/Users/ahalya/Desktop/test/kingadmin/demo.thedevelovers.com/dashboard/kingadmin-v1.6.2/assets/img/dashboard-normal-sidebar.png	(from http://demo.thedevelovers.com/dashboard/kingadmin-v1.6.2/nav-normal.html)
12:32:39	62510/62510	---M--	200	added ('OK')	image/png	etag:%223dc09b8-f42e-537f9a7abecc0%22	http://demo.thedevelovers.com/dashboard/kingadmin-v1.6.2/assets/img/dashboard-collapsed-sidebar.png	C:/Users/ahalya/Desktop/test/kingadmin/demo.thedevelovers.com/dashboard/kingadmin-v1.6.2/assets/img/dashboard-collapsed-sidebar.png	(from http://demo.thedevelovers.com/dashboard/kingadmin-v1.6.2/layout-collapsed.html)
12:32:40	367/367	---M--	404	error ('Not%20Found')	text/html	date:Thu,%2013%20Jul%202017%2007:02:41%20GMT	http://demo.thedevelovers.com/dashboard/kingadmin-v1.6.2/collapsed-minified.html	C:/Users/ahalya/Desktop/test/kingadmin/demo.thedevelovers.com/dashboard/kingadmin-v1.6.2/collapsed-minified.b5.delayed	(from http://demo.thedevelovers.com/dashboard/kingadmin-v1.6.2/layout-ontop-navigation.html)
12:32:41	223870/223870	---M--	200	added ('OK')	application/javascript	etag:%223dc0a07-36a7e-4f447cdb6b080%22	http://demo.thedevelovers.com/dashboard/kingadmin-v1.6.2/assets/js/jquery-ui/jquery-ui-1.10.4.custom.min.js	C:/Users/ahalya/Desktop/test/kingadmin/demo.thedevelovers.com/dashboard/kingadmin-v1.6.2/assets/js/jquery-ui/jquery-ui-1.10.4.custom.min.js	(from http://demo.thedevelovers.com/dashboard/kingadmin-v1.6.2/index-dashboard-v2.html)
12:32:41	7195/7195	---M--	200	added ('OK')	application/javascript	etag:%223dc0a39-1c1b-4f046b7de0380%22	http://demo.thedevelovers.com/dashboard/kingadmin-v1.6.2/assets/js/plugins/bootstrap-switch/bootstrap-switch.min.js	C:/Users/ahalya/Desktop/test/kingadmin/demo.thedevelovers.com/dashboard/kingadmin-v1.6.2/assets/js/plugins/bootstrap-switch/bootstrap-switch.min.js	(from http://demo.thedevelovers.com/dashboard/kingadmin-v1.6.2/page-profile.html)
12:32:42	2363/2363	---M--	200	added ('OK')	image/png	etag:%223dc09db-93b-4f8600dbece80%22	http://demo.thedevelovers.com/dashboard/kingadmin-v1.6.2/assets/img/kingadmin-logo.png	C:/Users/ahalya/Desktop/test/kingadmin/demo.thedevelovers.com/dashboard/kingadmin-v1.6.2/assets/img/kingadmin-logo.png	(from http://demo.thedevelovers.com/dashboard/kingadmin-v1.6.2/page-invoice.html)
12:32:43	8982/8982	---M--	200	added ('OK')	application/javascript	etag:%223dc0a14-2316-51205425bc440%22	http://demo.thedevelovers.com/dashboard/kingadmin-v1.6.2/assets/js/king-page.js	C:/Users/ahalya/Desktop/test/kingadmin/demo.thedevelovers.com/dashboard/kingadmin-v1.6.2/assets/js/king-page.js	(from http://demo.thedevelovers.com/dashboard/kingadmin-v1.6.2/page-invoice.html)
12:32:45	64257/64257	---M--	200	added ('OK')	image/png	etag:%223dc09bb-fb01-537fbaef27ec0%22	http://demo.thedevelovers.com/dashboard/kingadmin-v1.6.2/assets/img/dashboard-minified-sidebar.png	C:/Users/ahalya/Desktop/test/kingadmin/demo.thedevelovers.com/dashboard/kingadmin-v1.6.2/assets/img/dashboard-minified-sidebar.png	(from http://demo.thedevelovers.com/dashboard/kingadmin-v1.6.2/layout-collapsed.html)
12:32:46	63892/63892	---M--	200	added ('OK')	image/png	etag:%223dc09bf-f994-53834cf8afac0%22	http://demo.thedevelovers.com/dashboard/kingadmin-v1.6.2/assets/img/dashboard-ontop-nav.png	C:/Users/ahalya/Desktop/test/kingadmin/demo.thedevelovers.com/dashboard/kingadmin-v1.6.2/assets/img/dashboard-ontop-nav.png	(from http://demo.thedevelovers.com/dashboard/kingadmin-v1.6.2/layout-collapsed.html)
